player,mp,PTS,REB,AST,STL,BLK,TO,FGA,FTA,FG_PCT,game_date,team_score,opponent_score,TS%,TOV%
James Wiseman,13.216666666666669,6.0,7.0,1.0,0.0,0.0,0.0,6.0,0.0,0.5,2024-03-15,95.0,108.0,0.5,0.0
Stanley Umude,10.65,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,2024-03-15,95.0,108.0,0.0,0.2
Tosan Evbuomwan,1.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-15,95.0,108.0,,
Malachi Flynn,1.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-15,95.0,108.0,,
Troy Brown Jr.,,,,,,,,,,,2024-03-15,95.0,108.0,,
Taj Gibson,,,,,,,,,,,2024-03-15,95.0,108.0,,
Franz Wagner,30.98333333333333,19.0,7.0,4.0,2.0,0.0,4.0,9.0,8.0,0.667,2024-03-15,113.0,103.0,0.7587859424920128,0.2421307506053268
Paolo Banchero,35.71666666666667,17.0,9.0,8.0,1.0,0.0,6.0,15.0,6.0,0.333,2024-03-15,113.0,103.0,0.4818594104308389,0.2538071065989847
Wendell Carter Jr.,27.633333333333333,15.0,8.0,3.0,0.0,0.0,1.0,10.0,2.0,0.6,2024-03-15,113.0,103.0,0.6893382352941176,0.0841750841750841
Gary Harris,25.016666666666666,6.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.286,2024-03-15,113.0,103.0,0.4285714285714285,0.0
Jalen Suggs,30.216666666666665,16.0,1.0,3.0,3.0,0.0,0.0,9.0,2.0,0.667,2024-03-15,113.0,103.0,0.8097165991902834,0.0
Markelle Fultz,17.45,6.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,0.375,2024-03-15,113.0,103.0,0.375,0.0
Jonathan Isaac,20.366666666666667,10.0,6.0,0.0,0.0,2.0,0.0,7.0,0.0,0.571,2024-03-15,113.0,103.0,0.7142857142857143,0.0
Cole Anthony,22.066666666666663,12.0,3.0,0.0,0.0,0.0,1.0,7.0,2.0,0.571,2024-03-15,113.0,103.0,0.7614213197969544,0.1126126126126126
Joe Ingles,15.283333333333331,5.0,1.0,5.0,0.0,0.0,1.0,2.0,2.0,0.5,2024-03-15,113.0,103.0,0.8680555555555556,0.2577319587628866
Moritz Wagner,12.283333333333331,7.0,3.0,0.0,1.0,0.0,1.0,5.0,0.0,0.6,2024-03-15,113.0,103.0,0.7,0.1666666666666666
Caleb Houstan,2.9833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-03-15,113.0,103.0,0.0,0.0
Goga Bitadze,,,,,,,,,,,2024-03-15,113.0,103.0,,
Anthony Black,,,,,,,,,,,2024-03-15,113.0,103.0,,
Chuma Okeke,,,,,,,,,,,2024-03-15,113.0,103.0,,
Gradey Dick,22.73333333333333,8.0,2.0,1.0,0.0,1.0,1.0,9.0,2.0,0.333,2024-03-15,103.0,113.0,0.4048582995951417,0.0919117647058823
Ochai Agbaji,33.65,8.0,4.0,0.0,0.0,0.0,2.0,9.0,0.0,0.444,2024-03-15,103.0,113.0,0.4444444444444444,0.1818181818181818
Kelly Olynyk,26.3,10.0,9.0,3.0,1.0,0.0,3.0,12.0,2.0,0.417,2024-03-15,103.0,113.0,0.3881987577639751,0.1889168765743073
Gary Trent Jr.,31.616666666666667,31.0,4.0,0.0,1.0,0.0,0.0,17.0,5.0,0.588,2024-03-15,103.0,113.0,0.8072916666666667,0.0
Immanuel Quickley,34.53333333333333,10.0,3.0,10.0,2.0,0.0,2.0,9.0,6.0,0.333,2024-03-15,103.0,113.0,0.4295532646048109,0.1466275659824046
Bruce Brown,29.766666666666666,12.0,4.0,5.0,1.0,0.0,2.0,8.0,0.0,0.625,2024-03-15,103.0,113.0,0.75,0.2
Jahmi'us Ramsey,18.216666666666665,10.0,5.0,1.0,1.0,0.0,0.0,5.0,4.0,0.6,2024-03-15,103.0,113.0,0.7396449704142012,0.0
Jontay Porter,26.85,0.0,4.0,4.0,3.0,2.0,1.0,4.0,0.0,0.0,2024-03-15,103.0,113.0,0.0,0.2
Jordan Nwora,16.333333333333332,14.0,5.0,0.0,2.0,1.0,4.0,8.0,1.0,0.625,2024-03-15,103.0,113.0,0.8293838862559242,0.3215434083601286
Javon Freeman-Liberty,,,,,,,,,,,2024-03-15,103.0,113.0,,
Jalen McDaniels,,,,,,,,,,,2024-03-15,103.0,113.0,,
Garrett Temple,,,,,,,,,,,2024-03-15,103.0,113.0,,
Paul George,41.36666666666667,26.0,5.0,6.0,1.0,1.0,2.0,21.0,3.0,0.476,2024-03-15,104.0,112.0,0.5824372759856631,0.0822368421052631
Kawhi Leonard,38.7,23.0,7.0,2.0,0.0,2.0,1.0,15.0,6.0,0.533,2024-03-15,104.0,112.0,0.6519274376417233,0.0536480686695279
Ivica Zubac,32.733333333333334,9.0,11.0,2.0,1.0,1.0,1.0,7.0,2.0,0.571,2024-03-15,104.0,112.0,0.5710659898477157,0.1126126126126126
Terance Mann,17.816666666666666,9.0,4.0,0.0,1.0,0.0,1.0,5.0,2.0,0.6,2024-03-15,104.0,112.0,0.7653061224489796,0.1453488372093023
Bones Hyland,24.166666666666668,5.0,2.0,4.0,2.0,1.0,2.0,9.0,0.0,0.222,2024-03-15,104.0,112.0,0.2777777777777778,0.1818181818181818
Norman Powell,26.133333333333333,15.0,0.0,1.0,1.0,0.0,1.0,9.0,5.0,0.444,2024-03-15,104.0,112.0,0.6696428571428572,0.0819672131147541
Amir Coffey,21.566666666666663,8.0,3.0,3.0,0.0,0.0,2.0,5.0,0.0,0.6,2024-03-15,104.0,112.0,0.8,0.2857142857142857
P.J. Tucker,24.133333333333333,6.0,2.0,0.0,0.0,3.0,1.0,3.0,0.0,0.667,2024-03-15,104.0,112.0,1.0,0.25
Daniel Theis,7.166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2024-03-15,104.0,112.0,0.0,0.0
Mason Plumlee,6.216666666666667,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024-03-15,104.0,112.0,1.0416666666666667,0.4098360655737705
Brandon Boston,,,,,,,,,,,2024-03-15,104.0,112.0,,
Xavier Moon,,,,,,,,,,,2024-03-15,104.0,112.0,,
Joshua Primo,,,,,,,,,,,2024-03-15,104.0,112.0,,
Brandon Ingram,34.95,13.0,5.0,7.0,1.0,0.0,0.0,12.0,4.0,0.333,2024-03-15,112.0,104.0,0.4723837209302325,0.0
Zion Williamson,35.28333333333333,34.0,7.0,4.0,3.0,1.0,3.0,21.0,10.0,0.667,2024-03-15,112.0,104.0,0.6692913385826772,0.1056338028169014
Jonas Valančiūnas,18.15,4.0,6.0,0.0,0.0,0.0,0.0,6.0,2.0,0.167,2024-03-15,112.0,104.0,0.2906976744186046,0.0
Herbert Jones,33.11666666666667,7.0,4.0,5.0,1.0,1.0,3.0,6.0,0.0,0.5,2024-03-15,112.0,104.0,0.5833333333333334,0.3333333333333333
CJ McCollum,29.8,11.0,6.0,4.0,1.0,0.0,2.0,13.0,0.0,0.385,2024-03-15,112.0,104.0,0.4230769230769231,0.1333333333333333
Larry Nance Jr.,27.53333333333333,12.0,4.0,3.0,0.0,0.0,0.0,6.0,4.0,0.667,2024-03-15,112.0,104.0,0.7731958762886598,0.0
Trey Murphy III,32.36666666666667,14.0,6.0,4.0,0.0,0.0,0.0,10.0,0.0,0.5,2024-03-15,112.0,104.0,0.7,0.0
Jose Alvarado,14.65,9.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.6,2024-03-15,112.0,104.0,0.9,0.0
Naji Marshall,14.15,8.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,0.375,2024-03-15,112.0,104.0,0.5,0.0
Jordan Hawkins,,,,,,,,,,,2024-03-15,112.0,104.0,,
Jeremiah Robinson-Earl,,,,,,,,,,,2024-03-15,112.0,104.0,,
Matt Ryan,,,,,,,,,,,2024-03-15,112.0,104.0,,
Cody Zeller,,,,,,,,,,,2024-03-15,112.0,104.0,,
Michael Porter Jr.,23.016666666666666,13.0,7.0,1.0,1.0,0.0,0.0,9.0,1.0,0.556,2024-03-15,117.0,106.0,0.6885593220338984,0.0
Aaron Gordon,25.1,7.0,3.0,7.0,0.0,0.0,1.0,3.0,2.0,1.0,2024-03-15,117.0,106.0,0.9020618556701032,0.2049180327868852
Nikola Jokić,30.9,31.0,7.0,5.0,0.0,2.0,3.0,19.0,4.0,0.684,2024-03-15,117.0,106.0,0.7466281310211945,0.1262626262626262
Kentavious Caldwell-Pope,26.83333333333333,4.0,0.0,3.0,3.0,0.0,2.0,5.0,0.0,0.4,2024-03-15,117.0,106.0,0.4,0.2857142857142857
Jamal Murray,33.983333333333334,15.0,10.0,8.0,4.0,0.0,3.0,16.0,2.0,0.375,2024-03-15,117.0,106.0,0.4443127962085308,0.1509054325955734
Reggie Jackson,14.016666666666667,7.0,1.0,3.0,0.0,0.0,1.0,8.0,0.0,0.375,2024-03-15,117.0,106.0,0.4375,0.1111111111111111
Peyton Watson,22.9,10.0,3.0,2.0,0.0,0.0,1.0,11.0,1.0,0.455,2024-03-15,117.0,106.0,0.4370629370629371,0.0803858520900321
Christian Braun,24.28333333333333,13.0,4.0,4.0,3.0,0.0,1.0,7.0,2.0,0.714,2024-03-15,117.0,106.0,0.8248730964467005,0.1126126126126126
Justin Holiday,21.166666666666668,13.0,1.0,2.0,2.0,0.0,0.0,9.0,0.0,0.556,2024-03-15,117.0,106.0,0.7222222222222222,0.0
Zeke Nnaji,16.4,4.0,4.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,2024-03-15,117.0,106.0,1.0,0.0
Julian Strawther,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-15,117.0,106.0,,
Jay Huff,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-15,117.0,106.0,,
DeAndre Jordan,,,,,,,,,,,2024-03-15,117.0,106.0,,
Julian Champagnie,26.0,10.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,0.429,2024-03-15,106.0,117.0,0.6345177664974619,0.0
Jeremy Sochan,28.416666666666668,19.0,6.0,4.0,1.0,0.0,3.0,16.0,3.0,0.5,2024-03-15,106.0,117.0,0.5484988452655889,0.1476377952755905
Victor Wembanyama,33.18333333333333,17.0,9.0,2.0,2.0,3.0,4.0,12.0,9.0,0.333,2024-03-15,106.0,117.0,0.5325814536340852,0.2004008016032064
Devin Vassell,38.96666666666667,17.0,2.0,2.0,1.0,1.0,1.0,13.0,3.0,0.462,2024-03-15,106.0,117.0,0.5935754189944134,0.0652741514360313
Tre Jones,32.93333333333333,8.0,6.0,9.0,1.0,0.0,3.0,6.0,4.0,0.333,2024-03-15,106.0,117.0,0.5154639175257733,0.2788104089219331
Keldon Johnson,26.25,9.0,7.0,2.0,1.0,0.0,2.0,7.0,0.0,0.571,2024-03-15,106.0,117.0,0.6428571428571429,0.2222222222222222
Zach Collins,14.816666666666666,13.0,6.0,0.0,0.0,0.0,2.0,8.0,2.0,0.625,2024-03-15,106.0,117.0,0.7319819819819819,0.1838235294117647
Blake Wesley,15.066666666666666,5.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,0.25,2024-03-15,106.0,117.0,0.4340277777777778,0.0
Malaki Branham,11.7,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,2024-03-15,106.0,117.0,0.2,0.0
Dominick Barlow,12.666666666666666,6.0,6.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2024-03-15,106.0,117.0,1.0,0.25
Sidy Cissoko,,,,,,,,,,,2024-03-15,106.0,117.0,,
David Duke Jr.,,,,,,,,,,,2024-03-15,106.0,117.0,,
Devonte' Graham,,,,,,,,,,,2024-03-15,106.0,117.0,,
RaiQuan Gray,,,,,,,,,,,2024-03-15,106.0,117.0,,
Sandro Mamukelashvili,,,,,,,,,,,2024-03-15,106.0,117.0,,
Vít Krejčí,28.883333333333333,2.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,0.2,2024-03-15,122.0,124.0,0.2,0.0
Jalen Johnson,34.6,26.0,5.0,5.0,0.0,0.0,3.0,23.0,10.0,0.348,2024-03-15,122.0,124.0,0.4744525547445256,0.0986842105263157
Clint Capela,32.016666666666666,10.0,15.0,4.0,0.0,2.0,1.0,8.0,4.0,0.5,2024-03-15,122.0,124.0,0.5122950819672131,0.0929368029739777
Wesley Matthews,16.716666666666665,13.0,3.0,1.0,0.0,1.0,0.0,5.0,2.0,0.8,2024-03-15,122.0,124.0,1.1054421768707483,0.0
Dejounte Murray,38.833333333333336,33.0,6.0,9.0,2.0,0.0,3.0,27.0,9.0,0.37,2024-03-15,122.0,124.0,0.5329457364341085,0.0883392226148409
Bruno Fernando,15.983333333333333,2.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2024-03-15,122.0,124.0,1.0,0.0
Garrison Mathews,21.7,9.0,3.0,4.0,1.0,1.0,0.0,5.0,0.0,0.6,2024-03-15,122.0,124.0,0.9,0.0
De'Andre Hunter,32.15,27.0,2.0,1.0,1.0,0.0,2.0,17.0,2.0,0.588,2024-03-15,122.0,124.0,0.7550335570469799,0.1006036217303823
Trent Forrest,19.116666666666667,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,2024-03-15,122.0,124.0,0.0,0.0
Bogdan Bogdanović,,,,,,,,,,,2024-03-15,122.0,124.0,,
Onyeka Okongwu,,,,,,,,,,,2024-03-15,122.0,124.0,,
Dylan Windler,,,,,,,,,,,2024-03-15,122.0,124.0,,
Brice Sensabaugh,28.266666666666666,14.0,4.0,2.0,0.0,0.0,1.0,9.0,4.0,0.556,2024-03-15,124.0,122.0,0.6505576208178439,0.0850340136054421
Taylor Hendricks,19.416666666666668,3.0,10.0,0.0,0.0,3.0,0.0,7.0,2.0,0.143,2024-03-15,124.0,122.0,0.1903553299492386,0.0
John Collins,29.683333333333334,18.0,11.0,2.0,0.0,1.0,2.0,10.0,3.0,0.7,2024-03-15,124.0,122.0,0.7950530035335689,0.1501501501501501
Collin Sexton,31.45,21.0,4.0,6.0,2.0,0.0,1.0,16.0,0.0,0.563,2024-03-15,124.0,122.0,0.65625,0.0588235294117647
Keyonte George,34.516666666666666,25.0,4.0,5.0,2.0,0.0,2.0,19.0,8.0,0.421,2024-03-15,124.0,122.0,0.5550621669626998,0.0815660685154975
Micah Potter,14.183333333333334,11.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,2024-03-15,124.0,122.0,1.2387387387387383,0.0
Johnny Juzang,25.2,19.0,3.0,0.0,0.0,0.0,1.0,11.0,0.0,0.636,2024-03-15,124.0,122.0,0.8636363636363636,0.0833333333333333
Walker Kessler,26.016666666666666,6.0,9.0,1.0,1.0,2.0,2.0,5.0,0.0,0.6,2024-03-15,124.0,122.0,0.6,0.2857142857142857
Talen Horton-Tucker,19.0,5.0,0.0,5.0,1.0,1.0,1.0,6.0,2.0,0.167,2024-03-15,124.0,122.0,0.3633720930232558,0.1269035532994923
Jason Preston,12.266666666666667,2.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.333,2024-03-15,124.0,122.0,0.3333333333333333,0.25
